year_month,state,district,pincode,risk_category,risk_reason,anomaly_score,total_activity,trend_status,policy_recommendation
2025-11,bihar,bhabua,802132,HIGH,No biometric updates recorded; Unusual activity spike (>50% increase),-0.03706730680026349,4.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,madhya pradesh,satna,485772,HIGH,Unusual activity spike (>50% increase),-0.037064466045699684,1656.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,telangana,karimnagar,505122,HIGH,No new enrollments recorded,-0.037051552473720495,829.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,rajasthan,jaipur,302001,HIGH,Unusual activity spike (>50% increase),-0.03704788976968998,1562.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,pilibhit,262202,HIGH,Sharp decline in activity (>30% drop),-0.0370388001092159,1324.0,DECLINING,Maintain current service levels; can serve as model regions
2025-11,chhattisgarh,baloda bazar,493332,HIGH,Unusual activity spike (>50% increase),-0.03703584457033404,2076.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,maharashtra,ahmadnagar,413706,HIGH,Unusual activity spike (>50% increase),-0.037027117177198976,1633.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,rajasthan,churu,331022,HIGH,Sharp decline in activity (>30% drop),-0.03702542701901823,1385.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,aligarh,202124,HIGH,Unusual activity spike (>50% increase),-0.03701932784081141,1585.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,bihar,purba champaran,845415,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.037019126787699363,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,jharkhand,giridih,825108,HIGH,No specific concerns,-0.037013160345094165,1973.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,kerala,alappuzha,688538,HIGH,No new enrollments recorded,-0.03700981697721328,699.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,uttar pradesh,agra,282003,HIGH,Unusual activity spike (>50% increase),-0.037007286043723164,1891.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,madhya pradesh,east nimar,450117,HIGH,No new enrollments recorded,-0.03698518757549718,936.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,gujarat,arvalli,383240,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.036984215509810126,12.0,SURGING,Plan for increased update demand in 3-5 years
2025-06,karnataka,haveri,581115,HIGH,No new enrollments recorded,-0.036955470165394466,1118.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-07,andhra pradesh,chittoor,517425,HIGH,No new enrollments recorded,-0.036955470165394466,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,andhra pradesh,srikakulam,532001,HIGH,No new enrollments recorded,-0.03694977577034986,1118.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-10,telangana,hanumakonda,506005,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.03694970638687578,7.0,DECLINING,Plan for increased update demand in 3-5 years
2025-12,uttar pradesh,gonda,271122,HIGH,No specific concerns,-0.03694355705167374,1911.0,STABLE,Maintain current service levels; can serve as model regions
2025-09,madhya pradesh,east nimar,450001,HIGH,Unusual activity spike (>50% increase),-0.036941840262292414,1277.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,maharashtra,amravati,444709,HIGH,No specific concerns,-0.03694161731772583,1967.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,tamil nadu,kallakurichi,607101,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03692939976924525,7.0,SURGING,Focus on maintaining biometric update infrastructure
2025-09,assam,karbi anglong,782460,HIGH,Unusual activity spike (>50% increase),-0.036924337357664316,999.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,maharashtra,ahmed nagar,413738,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03692022649450277,131.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,tamil nadu,kallakurichi,607201,HIGH,No biometric updates recorded; No new enrollments recorded,-0.036919376231348444,136.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,andhra pradesh,tirupati,524132,HIGH,No biometric updates recorded; No new enrollments recorded,-0.03690478933183439,184.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,uttar pradesh,ayodhya,224206,HIGH,No biometric updates recorded; No new enrollments recorded,-0.03690478933183439,182.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,andhra pradesh,parvathipuram manyam,535593,HIGH,No biometric updates recorded; No new enrollments recorded,-0.03690478933183439,182.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,telangana,mulugu,506172,HIGH,Unusual activity spike (>50% increase),-0.03686633599013478,577.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,bihar,bhojpur,802112,HIGH,Unusual activity spike (>50% increase),-0.03686011032918912,1155.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,madhya pradesh,sagar,470441,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,madhya pradesh,tikamgarh,472221,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,maharashtra,solapur,413401,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,maharashtra,jalgaon,425201,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,maharashtra,jalgaon,424101,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,damoh,470663,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,satna,485881,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,maharashtra,dhule,424001,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,damoh,470661,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,madhya pradesh,singrauli,486886,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03685810325994865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,madhya pradesh,panna,488442,HIGH,Unusual activity spike (>50% increase),-0.03685487955945643,1981.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,bihar,gaya,824236,HIGH,No specific concerns,-0.03685389773501768,1989.0,STABLE,Maintain current service levels; can serve as model regions
2025-10,bihar,samastipur,848209,HIGH,Sharp decline in activity (>30% drop),-0.036843809032263586,1459.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,rajasthan,jhalawar,326513,HIGH,Unusual activity spike (>50% increase),-0.03681218060791214,1857.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,azamgarh,276288,HIGH,Unusual activity spike (>50% increase),-0.0368048256989606,1534.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,andhra pradesh,east godavari,533005,HIGH,No specific concerns,-0.03679413221965744,1444.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,bihar,supaul,852125,HIGH,No specific concerns,-0.036793334982320514,1887.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,maharashtra,nandurbar,425452,HIGH,Sharp decline in activity (>30% drop),-0.0367896667155071,1448.0,DECLINING,Maintain current service levels; can serve as model regions
2025-06,madhya pradesh,singrauli,486881,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,damoh,470664,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,damoh,470880,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,ujjain,456006,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,madhya pradesh,tikamgarh,472001,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,madhya pradesh,sidhi,486661,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036788119426124255,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,madhya pradesh,ratlam,457114,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03677783188831307,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,assam,bajali,781313,HIGH,No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03676931287709451,26.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,bihar,saran,841403,HIGH,Sharp decline in activity (>30% drop),-0.03676191364643555,1373.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,haryana,mewat,122104,HIGH,No specific concerns,-0.036758668612358214,2448.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,tripura,gomati,799115,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03675518772261677,7.0,SURGING,Focus on maintaining biometric update infrastructure
2025-03,odisha,balangir,767033,HIGH,No new enrollments recorded,-0.03675249002991754,1119.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,uttar pradesh,pilibhit,262203,HIGH,No specific concerns,-0.0367426726628175,1843.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,madhya pradesh,katni,483880,HIGH,Unusual activity spike (>50% increase),-0.03673883025255309,1851.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,arunachal pradesh,dibang valley,792101,HIGH,Unusual activity spike (>50% increase),-0.03673683292665286,237.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,madhya pradesh,hoshangabad,461661,HIGH,Unusual activity spike (>50% increase),-0.03673107929771313,1407.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,tamil nadu,pudukkottai,614619,HIGH,No new enrollments recorded,-0.03672595902700626,931.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,gujarat,surat,395008,HIGH,Unusual activity spike (>50% increase),-0.03672485936666681,1897.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,etah,207247,HIGH,Sharp decline in activity (>30% drop),-0.03671283189747376,1340.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,bihar,vaishali,844121,HIGH,Unusual activity spike (>50% increase),-0.03670424226864577,2310.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,karnataka,bangalore,560058,HIGH,No new enrollments recorded,-0.03669961856619952,863.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,west bengal,east midnapore,721169,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03669874094643588,41.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,west bengal,malda,732102,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036690160032650576,1033.0,SURGING,Focus on maintaining biometric update infrastructure
2025-04,madhya pradesh,satna,485221,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03668901505591249,1054.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,rajasthan,bharatpur,321024,HIGH,No specific concerns,-0.03668510858473939,1956.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,maharashtra,solapur,413113,HIGH,No specific concerns,-0.036680411385745515,1550.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,uttar pradesh,agra,283201,HIGH,Sharp decline in activity (>30% drop),-0.036680057160278556,1086.0,DECLINING,Plan for increased update demand in 3-5 years
2025-10,maharashtra,gondiya,441807,HIGH,Unusual activity spike (>50% increase),-0.03667951919421053,2012.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,bihar,east champaran,845435,HIGH,No specific concerns,-0.03667686277842708,2097.0,STABLE,Maintain current service levels; can serve as model regions
2025-10,karnataka,gadag ,582113,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.036662926876004476,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,uttarakhand,garhwal,246164,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03665264988107397,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,rajasthan,jodhpur,342025,HIGH,No specific concerns,-0.03665104017950116,1813.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,west bengal,barddhaman,713365,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03664895096419418,23.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,maharashtra,palghar,401403,HIGH,Unusual activity spike (>50% increase),-0.036632128243609285,1775.0,SURGING,Maintain current service levels; can serve as model regions
2025-07,madhya pradesh,mandsaur,458001,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03662586048145278,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,madhya pradesh,mandsaur,458667,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03662586048145278,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,west bengal,murshidabad,742148,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03662586048145278,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-10,uttar pradesh,shrawasti,271801,HIGH,No specific concerns,-0.03662057603280111,1581.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,uttarakhand,almora,263645,HIGH,No new enrollments recorded,-0.03661589967680934,812.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-10,maharashtra,kolhapur,416205,HIGH,No specific concerns,-0.036613678335590705,1905.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-10,bihar,nalanda,803119,HIGH,Sharp decline in activity (>30% drop),-0.03660834169824667,1051.0,DECLINING,Maintain current service levels; can serve as model regions
2025-10,kerala,idukki,685609,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03660277243980359,13.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,odisha,cuttack,753001,HIGH,No new enrollments recorded,-0.036600655305351726,914.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,uttar pradesh,mathura,281502,HIGH,Unusual activity spike (>50% increase),-0.036588884752965956,1823.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,telangana,hanumakonda,506005,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03658153025062305,25.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,west bengal,paschim bardhaman,713502,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03657963926884755,6.0,SURGING,Plan for increased update demand in 3-5 years
2025-07,uttar pradesh,amroha,244221,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.0365779468543016,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-09,maharashtra,ahmadnagar,414601,HIGH,Unusual activity spike (>50% increase),-0.03656661465660127,868.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,maharashtra,osmanabad,413507,HIGH,No specific concerns,-0.036566078484502995,2064.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,amroha,244231,HIGH,Unusual activity spike (>50% increase),-0.036556102190253625,2167.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,punjab,fatehgarh sahib,140406,HIGH,No specific concerns,-0.036553886215071274,1562.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,surguja,497220,HIGH,Unusual activity spike (>50% increase),-0.036551826707463264,1951.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,arunachal pradesh,shi-yomi,791003,HIGH,Unusual activity spike (>50% increase),-0.0365428974441373,362.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,jharkhand,sahibganj,816101,HIGH,Unusual activity spike (>50% increase),-0.0365228930358209,730.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,rajasthan,ajmer,305623,HIGH,Unusual activity spike (>50% increase),-0.03651510191455687,1350.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,rajasthan,salumbar,313801,HIGH,No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03651295942596011,8.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,kerala,thiruvananthapuram,691574,HIGH,Activity significantly below district average; No biometric updates recorded; Unusual activity spike (>50% increase),-0.03650439011436479,12.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,madhya pradesh,shajapur,465337,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.036502036662781734,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,chhattisgarh,surguja,497226,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.03648880051990622,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,madhya pradesh,jhabua,457118,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.03648880051990622,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,gujarat,surat,394370,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03646366999071782,8.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,tamil nadu,virudhunagar,626125,HIGH,Unusual activity spike (>50% increase),-0.03645975865114004,1853.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,west bengal,south twenty four parganas,743318,HIGH,Unusual activity spike (>50% increase),-0.036457554364541234,774.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,bihar,samstipur,848134,HIGH,Activity significantly below district average; Sharp decline in activity (>30% drop),-0.036454959703413836,2.0,DECLINING,Plan for increased update demand in 3-5 years
2025-11,west bengal,west midnapore,721101,HIGH,Unusual activity spike (>50% increase),-0.03644342347884488,968.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,uttar pradesh,fatehpur,212657,HIGH,No specific concerns,-0.036437309416250674,2058.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,sitapur,261401,HIGH,Unusual activity spike (>50% increase),-0.03641626860790104,2193.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,bihar,patna,801110,HIGH,Sharp decline in activity (>30% drop),-0.03640985728650126,1371.0,DECLINING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,raigad,402114,HIGH,Activity significantly below district average; No biometric updates recorded; Unusual activity spike (>50% increase),-0.03638691653304871,7.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,maharashtra,dhule,425408,HIGH,Sharp decline in activity (>30% drop),-0.03638629112859448,1936.0,DECLINING,Maintain current service levels; can serve as model regions
2025-06,andhra pradesh,east godavari,533101,HIGH,No new enrollments recorded,-0.036385945431735345,1118.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-03,gujarat,kheda,387620,HIGH,No new enrollments recorded,-0.036385945431735345,1118.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,maharashtra,kolhapur,416207,HIGH,Unusual activity spike (>50% increase),-0.03637901181356262,1704.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,andhra pradesh,annamayya,516269,HIGH,Unusual activity spike (>50% increase),-0.03636310837354806,746.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,andhra pradesh,n. t. r,520015,HIGH,No new enrollments recorded,-0.03636247264382042,629.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-10,uttar pradesh,mirzapur,231304,HIGH,Sharp decline in activity (>30% drop),-0.03636025536011056,1388.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,delhi,west delhi,110063,HIGH,No specific concerns,-0.036360025168094334,2066.0,STABLE,Maintain current service levels; can serve as model regions
2025-07,karnataka,bengaluru,560023,HIGH,No new enrollments recorded,-0.03635544764106635,1041.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,west bengal,north 24 parganas,743445,HIGH,No specific concerns,-0.03634596502644194,1481.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-07,madhya pradesh,indore,453771,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03633557854586045,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,madhya pradesh,indore,452015,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03633557854586045,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,haryana,jind,126112,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03633557854586045,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,maharashtra,thane,400706,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03633557854586045,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,madhya pradesh,satna,485331,HIGH,Unusual activity spike (>50% increase),-0.03633219014672506,2003.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,madhya pradesh,sidhi,486670,HIGH,Unusual activity spike (>50% increase),-0.036332018092431806,1785.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,assam,biswanath,784176,HIGH,No new enrollments recorded,-0.03632812002642438,630.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,rajasthan,jalore,343040,HIGH,No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03632706649102424,25.0,SURGING,Plan for increased update demand in 3-5 years
2025-07,madhya pradesh,betul,460449,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03632622202486824,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,gujarat,morbi,363621,HIGH,Unusual activity spike (>50% increase),-0.03632267503586717,1246.0,SURGING,Maintain current service levels; can serve as model regions
2025-06,west bengal,south 24 parganas,743355,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03631395913949986,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,haryana,kurukshetra,136135,HIGH,Unusual activity spike (>50% increase),-0.03629791453308384,2151.0,SURGING,Maintain current service levels; can serve as model regions
2025-07,west bengal,darjeeling,734105,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.036294101445704774,90.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,bihar,purba champaran,845419,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03628642084384659,3.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,madhya pradesh,khargone,451331,HIGH,Unusual activity spike (>50% increase),-0.036283224261767555,1494.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,bihar,vaishali,844126,HIGH,Unusual activity spike (>50% increase),-0.03627562529778228,1736.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,chhattisgarh,bilaspur,495117,HIGH,No specific concerns,-0.03627013143957125,2162.0,STABLE,Maintain current service levels; can serve as model regions
2025-06,madhya pradesh,agar malwa,465447,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.0362628095505656,991.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,madhya pradesh,datia,475675,HIGH,Unusual activity spike (>50% increase),-0.03626030595169594,1268.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,chandauli,232106,HIGH,Sharp decline in activity (>30% drop),-0.036246289951808675,1274.0,DECLINING,Maintain current service levels; can serve as model regions
2025-11,madhya pradesh,sheopur,476332,HIGH,Unusual activity spike (>50% increase),-0.0362373505339354,1780.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,gujarat,gandhinagar,382501,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.03623657713755668,18.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,west bengal,south 24 parganas,743513,HIGH,Unusual activity spike (>50% increase),-0.03622985398806222,1593.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,maharashtra,nandurbar,425415,HIGH,Unusual activity spike (>50% increase),-0.03622346302310675,1322.0,SURGING,Plan for increased update demand in 3-5 years
2025-06,karnataka,bengaluru,560079,HIGH,No new enrollments recorded,-0.036217163606930725,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,karnataka,bengaluru,560026,HIGH,No new enrollments recorded,-0.036217163606930725,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-05,karnataka,bengaluru,560060,HIGH,No new enrollments recorded,-0.036217163606930725,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,telangana,k.v. rangareddy,501218,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03621556804366399,909.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,delhi,central delhi,110002,HIGH,Unusual activity spike (>50% increase),-0.03620818002323645,2245.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,gujarat,bharuch,394125,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.036203761265187095,9.0,SURGING,Plan for increased update demand in 3-5 years
2025-06,chhattisgarh,kabeerdham,491995,HIGH,No new enrollments recorded,-0.03619478644909002,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-06,madhya pradesh,morena,476229,HIGH,No new enrollments recorded,-0.03619478644909002,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,uttar pradesh,bijnor,246733,HIGH,No new enrollments recorded,-0.03619478644909002,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,delhi,south delhi,110019,HIGH,No new enrollments recorded,-0.03619478644909002,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-05,karnataka,ballari,583101,HIGH,No new enrollments recorded,-0.03619461008519598,778.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-09,west bengal,jalpaiguri,735202,HIGH,Unusual activity spike (>50% increase),-0.03617475496920863,1012.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,jharkhand,sahibganj,816102,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.036171754025248526,5.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,manipur,thoubal,795149,HIGH,Unusual activity spike (>50% increase),-0.036147991973552784,1821.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,maharashtra,akola,444108,HIGH,No specific concerns,-0.03614483466832208,1491.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,jharkhand,palamau,822113,HIGH,Unusual activity spike (>50% increase),-0.03611638870879996,731.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,jharkhand,sahebganj,816101,HIGH,No specific concerns,-0.03610608413322858,2065.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,etah,207242,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.036097342478550565,15.0,SURGING,Plan for increased update demand in 3-5 years
2025-06,andhra pradesh,guntur,522006,HIGH,No new enrollments recorded,-0.03609733718240726,1068.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,chhattisgarh,baloda bazar,493338,HIGH,Unusual activity spike (>50% increase),-0.03609316738806567,1934.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,madhya pradesh,singrauli,486881,HIGH,Sharp decline in activity (>30% drop),-0.03609201844848542,1519.0,DECLINING,Maintain current service levels; can serve as model regions
